Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Feedback_ID_Original
FB-11634,TRX-18086,3.0,1.0,Dañado,,1,19,-10.1,FB-11634
FB-11635,TRX-11194,2.0,5.0,No volvería,No,1,33,-19.0,FB-11635
FB-11636,TRX-19238,2.0,4.0,Lento,No,1,24,-66.3,FB-11636
FB-11637,TRX-19994,1.0,1.0,No volvería,Maybe,0,77,-46.9,FB-11637
FB-11638,TRX-10579,5.0,3.0,Precio justo,No,0,47,-18.2,FB-11638
FB-11639,TRX-15666,5.0,3.0,Lento,No,1,52,-79.7,FB-11639
FB-11640,TRX-11159,1.0,4.0,,Maybe,0,56,51.4,FB-11640
FB-11641,TRX-16819,2.0,4.0,Precio justo,Sí,0,60,21.8,FB-11641
FB-11642,TRX-19800,3.0,3.0,Excelente,,1,33,84.6,FB-11642
FB-11643,TRX-11320,5.0,5.0,Lento,No,1,33,-93.8,FB-11643
FB-11644,TRX-19034,4.0,5.0,Precio justo,Maybe,1,41,30.1,FB-11644
FB-11645,TRX-17844,3.0,1.0,Excelente,,0,31,57.0,FB-11645
FB-11646,TRX-12121,2.0,4.0,Dañado,No,0,33,2.1,FB-11646
FB-11647,TRX-14432,4.0,3.0,Precio justo,Maybe,0,49,93.2,FB-11647
FB-11648,TRX-10683,3.0,4.0,,Sí,1,69,-92.3,FB-11648
FB-11649,TRX-11704,1.0,3.0,Lento,,1,19,4.9,FB-11649
FB-11650,TRX-10583,4.0,3.0,Dañado,No,1,49,-37.4,FB-11650
FB-11651,TRX-18136,2.0,1.0,Precio justo,No,1,60,94.7,FB-11651
FB-11652,TRX-18316,4.0,4.0,Precio justo,Sí,1,35,91.4,FB-11652
FB-11653,TRX-13690,1.0,5.0,Dañado,,1,59,-80.6,FB-11653
FB-11654,TRX-15738,5.0,4.0,,,0,80,-21.4,FB-11654
FB-11655,TRX-17069,5.0,3.0,,Sí,1,26,-55.9,FB-11655
FB-11656,TRX-17824,5.0,5.0,,Sí,0,26,66.0,FB-11656
FB-11657,TRX-14971,1.0,3.0,,,1,34,82.4,FB-11657
FB-11658,TRX-13731,3.0,4.0,Excelente,Maybe,1,22,77.1,FB-11658
FB-11659,TRX-10351,1.0,3.0,Lento,No,1,31,-28.6,FB-11659
FB-11660,TRX-10906,4.0,2.0,,,1,41,-39.6,FB-11660
FB-11661,TRX-10431,3.0,5.0,Excelente,Maybe,1,48,35.3,FB-11661
FB-11662,TRX-13214,5.0,1.0,,Sí,0,80,86.2,FB-11662
FB-11663,TRX-18752,1.0,2.0,Lento,No,1,43,-87.7,FB-11663
FB-11664,TRX-19963,2.0,3.0,,Sí,0,34,-88.5,FB-11664
FB-11665,TRX-16215,5.0,4.0,Dañado,Sí,1,21,-19.3,FB-11665
FB-11666,TRX-10296,2.0,3.0,Excelente,Maybe,0,24,-16.3,FB-11666
FB-11667,TRX-19052,3.0,1.0,,Maybe,1,20,-1.4,FB-11667
FB-11668,TRX-17899,5.0,4.0,No volvería,,1,58,-0.1,FB-11668
FB-11669,TRX-10854,1.0,5.0,No volvería,,0,38,-7.2,FB-11669
FB-11670,TRX-16342,2.0,5.0,Precio justo,No,0,77,56.5,FB-11670
FB-11671,TRX-16180,1.0,3.0,Excelente,Maybe,0,61,53.0,FB-11671
FB-11672,TRX-12051,5.0,2.0,,No,1,55,50.1,FB-11672
FB-11673,TRX-17040,1.0,4.0,Precio justo,,0,40,-34.7,FB-11673
FB-11674,TRX-16993,5.0,2.0,,Sí,1,78,-96.3,FB-11674
FB-11675,TRX-19003,4.0,3.0,Excelente,No,0,38,64.5,FB-11675
FB-11676,TRX-12257,1.0,4.0,Lento,,1,20,85.4,FB-11676
FB-11677,TRX-11893,4.0,5.0,Lento,Sí,0,65,14.8,FB-11677
FB-11678,TRX-17175,2.0,5.0,Dañado,,0,28,-75.9,FB-11678
FB-11679,TRX-11933,1.0,3.0,,,0,30,-68.4,FB-11679
FB-11680,TRX-16024,1.0,4.0,No volvería,Maybe,0,26,71.4,FB-11680
FB-11681,TRX-15763,2.0,3.0,No volvería,Sí,0,68,32.6,FB-11681
FB-11682,TRX-13172,1.0,5.0,Dañado,Maybe,1,83,-50.8,FB-11682
FB-11683,TRX-15621,5.0,1.0,Dañado,,1,40,-62.7,FB-11683
FB-11684,TRX-17152,4.0,2.0,Dañado,,1,51,-41.6,FB-11684
FB-11685,TRX-10949,3.0,3.0,,No,0,84,-38.4,FB-11685
FB-11686,TRX-13902,5.0,1.0,Dañado,,1,43,63.5,FB-11686
FB-11687,TRX-13801,3.0,5.0,Excelente,No,1,78,79.4,FB-11687
FB-11688,TRX-11507,2.0,3.0,Dañado,No,0,82,-49.7,FB-11688
FB-11689,TRX-19643,2.0,5.0,Precio justo,Sí,0,29,-61.6,FB-11689
FB-11690,TRX-10164,1.0,5.0,,Maybe,0,22,10.6,FB-11690
FB-11691,TRX-13721,5.0,3.0,Dañado,No,1,77,13.5,FB-11691
FB-11692,TRX-16767,3.0,1.0,Excelente,,0,68,-54.6,FB-11692
FB-11693,TRX-18785,4.0,3.0,No volvería,,0,69,63.6,FB-11693
FB-11694,TRX-19306,5.0,5.0,No volvería,Sí,0,72,84.0,FB-11694
FB-11695,TRX-10750,2.0,4.0,No volvería,Sí,1,64,-83.7,FB-11695
FB-11696,TRX-10244,5.0,5.0,,Sí,0,45,51.9,FB-11696
FB-11697,TRX-14094,4.0,3.0,Excelente,No,0,60,0.3,FB-11697
FB-11698,TRX-10931,5.0,1.0,,Sí,1,74,-60.9,FB-11698
FB-11699,TRX-11255,1.0,5.0,Dañado,,0,52,-14.2,FB-11699
FB-11700,TRX-10928,4.0,1.0,Lento,Maybe,0,35,1.2,FB-11700
FB-11701,TRX-12076,3.0,1.0,No volvería,,1,66,17.2,FB-11701
FB-11702,TRX-17185,2.0,2.0,No volvería,Maybe,0,21,-93.2,FB-11702
FB-11703,TRX-12958,5.0,1.0,Lento,,1,45,39.3,FB-11703
FB-11704,TRX-14630,4.0,5.0,Dañado,No,1,81,1.7,FB-11704
FB-11705,TRX-10716,1.0,5.0,No volvería,Sí,1,24,28.0,FB-11705
FB-11706,TRX-15146,1.0,3.0,Dañado,,0,29,70.0,FB-11706
FB-11707,TRX-15728,3.0,3.0,Precio justo,,1,59,13.1,FB-11707
FB-11708,TRX-19869,2.0,1.0,Lento,,0,55,79.1,FB-11708
FB-11709,TRX-14001,1.0,4.0,Excelente,No,0,35,58.6,FB-11709
FB-11710,TRX-14790,2.0,5.0,,Sí,0,45,25.9,FB-11710
FB-11711,TRX-12125,4.0,1.0,Dañado,No,0,81,16.3,FB-11711
FB-11712,TRX-19930,5.0,3.0,Lento,,0,55,-13.6,FB-11712
FB-11713,TRX-16517,3.0,5.0,,No,0,76,75.9,FB-11713
FB-11714,TRX-17843,1.0,2.0,Lento,Maybe,1,49,-17.3,FB-11714
FB-11715,TRX-12005,5.0,3.0,Lento,Sí,0,67,-95.8,FB-11715
FB-11716,TRX-11258,1.0,2.0,,Maybe,1,20,-93.2,FB-11716
FB-11717,TRX-11251,3.0,5.0,Excelente,,1,72,85.1,FB-11717
FB-11718,TRX-14099,1.0,4.0,,Maybe,0,36,-76.2,FB-11718
FB-11719,TRX-18907,3.0,1.0,No volvería,,0,35,57.4,FB-11719
FB-11720,TRX-13372,5.0,1.0,,Sí,1,47,70.0,FB-11720
FB-11721,TRX-18108,4.0,4.0,Precio justo,No,1,69,10.3,FB-11721
FB-11722,TRX-15848,3.0,1.0,No volvería,Sí,0,46,68.0,FB-11722
FB-11723,TRX-13609,4.0,1.0,Dañado,Sí,0,34,-78.7,FB-11723
FB-11724,TRX-17266,2.0,2.0,Lento,Maybe,0,36,99.8,FB-11724
FB-11725,TRX-14959,5.0,1.0,No volvería,Maybe,1,73,19.4,FB-11725
FB-11726,TRX-16011,3.0,2.0,Excelente,,1,31,70.6,FB-11726
FB-11727,TRX-19034,5.0,1.0,Excelente,Sí,0,33,-45.4,FB-11727
FB-11728,TRX-14795,4.0,1.0,,,1,80,-37.7,FB-11728
FB-11729,TRX-14001,4.0,3.0,,Sí,1,35,-69.3,FB-11729
FB-11730,TRX-18631,5.0,4.0,Precio justo,No,1,57,43.3,FB-11730
FB-11731,TRX-14383,5.0,3.0,No volvería,Maybe,1,30,-95.3,FB-11731
FB-11732,TRX-15224,4.0,1.0,,Maybe,0,81,-78.4,FB-11732
FB-11733,TRX-18870,5.0,2.0,,,1,66,-65.4,FB-11733
FB-11734,TRX-18248,4.0,1.0,Excelente,Maybe,0,41,38.2,FB-11734
FB-11735,TRX-11710,2.0,5.0,,Sí,1,44,30.9,FB-11735
FB-11736,TRX-10884,4.0,5.0,,Sí,1,60,24.3,FB-11736
FB-11737,TRX-15679,1.0,5.0,Excelente,No,1,27,-17.5,FB-11737
FB-11738,TRX-16731,4.0,5.0,,Maybe,1,30,86.9,FB-11738
FB-11739,TRX-17966,2.0,1.0,Precio justo,Maybe,1,78,92.6,FB-11739
FB-11740,TRX-14583,4.0,5.0,Dañado,No,1,39,-26.1,FB-11740
FB-11741,TRX-11285,5.0,4.0,No volvería,No,0,71,5.2,FB-11741
FB-11742,TRX-13335,2.0,1.0,Dañado,,1,23,38.9,FB-11742
FB-11743,TRX-12246,3.0,3.0,Lento,,1,67,-46.4,FB-11743
FB-11744,TRX-18535,4.0,1.0,,No,1,38,52.6,FB-11744
FB-11745,TRX-13777,5.0,2.0,Dañado,Maybe,1,61,53.9,FB-11745
FB-11746,TRX-14996,3.0,4.0,Excelente,Maybe,0,24,0.2,FB-11746
FB-11747,TRX-19059,3.0,1.0,Excelente,Maybe,0,52,-16.9,FB-11747
FB-11748,TRX-13453,3.0,3.0,,Maybe,0,81,28.2,FB-11748
FB-11749,TRX-12011,1.0,2.0,Dañado,No,1,47,-96.7,FB-11749
FB-11750,TRX-16101,3.0,2.0,Dañado,No,1,75,71.2,FB-11750
FB-11751,TRX-12325,5.0,3.0,Lento,,0,75,72.9,FB-11751
FB-11752,TRX-10587,1.0,3.0,,No,0,38,1.0,FB-11752
FB-11753,TRX-13851,5.0,3.0,Lento,Maybe,1,58,-96.7,FB-11753
FB-11754,TRX-17213,5.0,3.0,No volvería,No,0,28,-25.7,FB-11754
FB-11755,TRX-17434,2.0,5.0,Excelente,,1,64,-9.0,FB-11755
FB-11756,TRX-11871,3.0,4.0,No volvería,Maybe,0,42,68.1,FB-11756
FB-11757,TRX-10348,4.0,3.0,No volvería,No,0,49,-93.1,FB-11757
FB-11758,TRX-18174,2.0,5.0,Dañado,No,0,44,1.6,FB-11758
FB-11759,TRX-10553,4.0,1.0,Excelente,Sí,0,63,-8.1,FB-11759
FB-11760,TRX-14428,3.0,2.0,No volvería,Maybe,0,29,-55.7,FB-11760
FB-11761,TRX-14554,5.0,1.0,Dañado,Maybe,1,30,-51.3,FB-11761
FB-11762,TRX-19637,2.0,1.0,Precio justo,,1,29,16.2,FB-11762
FB-11763,TRX-16294,1.0,5.0,,,1,66,93.7,FB-11763
FB-11764,TRX-14921,5.0,5.0,Lento,,0,52,58.6,FB-11764
FB-11765,TRX-11384,1.0,3.0,Dañado,,0,35,0.0,FB-11765
FB-11766,TRX-10978,5.0,3.0,Dañado,Sí,1,84,14.8,FB-11766
FB-11767,TRX-14572,5.0,5.0,No volvería,,0,60,14.8,FB-11767
FB-11768,TRX-19990,3.0,4.0,Dañado,Sí,1,65,40.3,FB-11768
FB-11769,TRX-16290,2.0,3.0,,,1,43,-32.5,FB-11769
FB-11770,TRX-18115,4.0,1.0,Dañado,Maybe,1,82,35.2,FB-11770
FB-11771,TRX-10308,3.0,3.0,,Sí,0,68,-49.1,FB-11771
FB-11772,TRX-16268,4.0,3.0,No volvería,Maybe,0,26,60.6,FB-11772
FB-11773,TRX-16302,5.0,4.0,Dañado,,0,49,88.1,FB-11773
FB-11774,TRX-17274,1.0,5.0,,,0,74,12.2,FB-11774
FB-11775,TRX-10727,4.0,4.0,Lento,Sí,0,79,-85.7,FB-11775
FB-11776,TRX-13677,1.0,3.0,Excelente,,0,48,42.4,FB-11776
FB-11777,TRX-13370,4.0,4.0,,,0,70,85.5,FB-11777
FB-11778,TRX-16214,1.0,3.0,No volvería,Maybe,0,73,88.8,FB-11778
FB-11779,TRX-13021,3.0,4.0,Precio justo,Sí,1,61,82.2,FB-11779
FB-11780,TRX-17062,4.0,2.0,Precio justo,,1,79,12.7,FB-11780
FB-11781,TRX-18724,3.0,2.0,,,0,77,83.6,FB-11781
FB-11782,TRX-10856,3.0,3.0,Excelente,,1,56,-46.4,FB-11782
FB-11783,TRX-14999,1.0,4.0,Lento,,1,24,-71.2,FB-11783
FB-11784,TRX-10512,4.0,3.0,Dañado,,1,69,-4.7,FB-11784
FB-11785,TRX-18872,4.0,4.0,,Maybe,0,62,-93.8,FB-11785
FB-11786,TRX-15698,2.0,5.0,Precio justo,No,0,22,-84.5,FB-11786
FB-11787,TRX-10425,1.0,4.0,Dañado,Sí,0,49,20.3,FB-11787
FB-11788,TRX-19973,4.0,4.0,Lento,No,1,58,40.8,FB-11788
FB-11789,TRX-15508,5.0,3.0,No volvería,Sí,0,31,-72.3,FB-11789
FB-11790,TRX-14301,2.0,4.0,Excelente,,1,25,-31.7,FB-11790
FB-11791,TRX-19682,4.0,3.0,,,0,58,61.6,FB-11791
FB-11792,TRX-13547,1.0,3.0,Lento,,0,27,-59.8,FB-11792
FB-11793,TRX-10448,5.0,1.0,Precio justo,Sí,1,25,78.1,FB-11793
FB-11794,TRX-15586,4.0,3.0,Precio justo,Maybe,0,69,12.3,FB-11794
FB-11795,TRX-17111,3.0,4.0,Excelente,Maybe,0,69,18.7,FB-11795
FB-11796,TRX-17004,3.0,2.0,No volvería,Maybe,1,54,-70.0,FB-11796
FB-11797,TRX-10935,5.0,5.0,Lento,Maybe,0,53,-87.7,FB-11797
FB-11798,TRX-11789,5.0,4.0,Precio justo,Sí,1,38,-27.5,FB-11798
FB-11799,TRX-19065,5.0,4.0,,,1,61,-81.0,FB-11799
FB-11800,TRX-16358,5.0,4.0,Precio justo,,0,50,-80.0,FB-11800
FB-11801,TRX-14709,1.0,1.0,No volvería,Maybe,1,64,89.8,FB-11801
FB-11802,TRX-18761,3.0,2.0,,Sí,0,83,-86.4,FB-11802
FB-11803,TRX-17594,4.0,4.0,Precio justo,,1,36,-12.1,FB-11803
FB-11804,TRX-16944,4.0,3.0,,Maybe,0,41,51.2,FB-11804
FB-11805,TRX-19381,3.0,2.0,Precio justo,Sí,1,68,-43.1,FB-11805
FB-11806,TRX-19311,4.0,2.0,Dañado,No,0,18,-0.4,FB-11806
FB-11807,TRX-18501,3.0,4.0,,,1,35,-28.0,FB-11807
FB-11808,TRX-14261,2.0,3.0,Excelente,Maybe,1,68,42.7,FB-11808
FB-11809,TRX-12663,3.0,2.0,,Maybe,0,56,22.0,FB-11809
FB-11810,TRX-16247,4.0,5.0,Dañado,Maybe,0,76,-38.2,FB-11810
FB-11811,TRX-17656,2.0,3.0,Precio justo,Maybe,0,28,26.3,FB-11811
FB-11812,TRX-13903,4.0,2.0,No volvería,Maybe,0,45,-99.4,FB-11812
FB-11813,TRX-12160,1.0,2.0,,No,1,28,34.2,FB-11813
FB-11814,TRX-10248,4.0,3.0,,Sí,0,70,56.3,FB-11814
FB-11815,TRX-14598,2.0,1.0,Excelente,Sí,1,51,-98.6,FB-11815
FB-11816,TRX-14495,3.0,3.0,Lento,Maybe,1,74,32.1,FB-11816
FB-11817,TRX-11401,4.0,5.0,Lento,,0,18,10.0,FB-11817
FB-11818,TRX-14094,3.0,1.0,No volvería,No,1,32,-43.4,FB-11818
FB-11819,TRX-18893,4.0,4.0,Lento,Maybe,0,41,-60.4,FB-11819
FB-11820,TRX-14846,5.0,1.0,,Maybe,1,57,91.5,FB-11820
FB-11821,TRX-15530,4.0,5.0,Dañado,Maybe,1,74,-3.7,FB-11821
FB-11822,TRX-19356,5.0,5.0,Precio justo,Maybe,1,83,-8.4,FB-11822
FB-11823,TRX-16465,4.0,5.0,Lento,Sí,1,83,69.3,FB-11823
FB-11824,TRX-10632,4.0,2.0,,,0,84,-23.5,FB-11824
FB-11825,TRX-14493,5.0,1.0,,,1,41,61.1,FB-11825
FB-11826,TRX-15926,1.0,5.0,,Maybe,0,68,13.5,FB-11826
FB-11827,TRX-14403,3.0,1.0,,Maybe,0,73,-57.8,FB-11827
FB-11828,TRX-14104,2.0,1.0,,Maybe,1,61,-29.8,FB-11828
FB-11829,TRX-19961,4.0,4.0,,Maybe,0,78,-95.4,FB-11829
FB-11830,TRX-10202,2.0,4.0,Dañado,No,1,43,-12.0,FB-11830
FB-11831,TRX-12036,1.0,4.0,Excelente,,1,82,87.3,FB-11831
FB-11832,TRX-15028,4.0,2.0,No volvería,No,1,18,26.4,FB-11832
FB-11833,TRX-19313,5.0,2.0,,Sí,1,20,15.6,FB-11833
FB-11834,TRX-15259,5.0,4.0,,No,0,47,73.9,FB-11834
FB-11835,TRX-14333,4.0,5.0,Excelente,No,0,50,-75.6,FB-11835
FB-11836,TRX-12929,5.0,3.0,Excelente,No,0,38,59.3,FB-11836
FB-11837,TRX-17271,1.0,2.0,Dañado,Sí,1,32,39.5,FB-11837
FB-11838,TRX-17581,3.0,3.0,,,0,80,5.9,FB-11838
FB-11839,TRX-10282,3.0,2.0,,No,1,77,-23.0,FB-11839
FB-11840,TRX-17207,1.0,1.0,,,0,64,-92.9,FB-11840
FB-11841,TRX-10145,5.0,5.0,Lento,,1,82,23.6,FB-11841
FB-11842,TRX-17642,3.0,2.0,Dañado,Sí,1,68,13.9,FB-11842
FB-11843,TRX-10606,5.0,1.0,Lento,,0,50,-43.1,FB-11843
FB-11844,TRX-15877,5.0,5.0,Precio justo,Sí,0,26,-45.1,FB-11844
FB-11845,TRX-17867,2.0,2.0,No volvería,No,0,48,-28.5,FB-11845
FB-11846,TRX-19119,3.0,5.0,Precio justo,,1,46,-13.3,FB-11846
FB-11847,TRX-13569,5.0,2.0,,Maybe,1,27,47.6,FB-11847
FB-11848,TRX-16694,2.0,4.0,,Maybe,1,26,2.5,FB-11848
FB-11849,TRX-10959,1.0,2.0,Lento,Maybe,1,62,-70.0,FB-11849
FB-11850,TRX-19495,3.0,2.0,,No,1,20,78.3,FB-11850
FB-11851,TRX-11303,1.0,1.0,Lento,,0,44,-4.2,FB-11851
FB-11852,TRX-14529,1.0,4.0,Excelente,,1,49,79.5,FB-11852
FB-11853,TRX-19999,4.0,3.0,Lento,,0,25,22.6,FB-11853
FB-11854,TRX-19034,3.0,5.0,Excelente,,0,35,13.8,FB-11854
FB-11855,TRX-15145,1.0,3.0,,Maybe,0,43,-33.2,FB-11855
FB-11856,TRX-11049,1.0,3.0,Excelente,No,0,77,94.3,FB-11856
FB-11857,TRX-17216,1.0,4.0,No volvería,No,1,21,96.7,FB-11857
FB-11858,TRX-12945,5.0,4.0,Lento,No,0,50,-27.4,FB-11858
FB-11859,TRX-14227,3.0,4.0,,,1,48,57.9,FB-11859
FB-11860,TRX-14524,3.0,1.0,Precio justo,,1,50,-46.0,FB-11860
FB-11861,TRX-14252,3.0,1.0,Dañado,Sí,1,32,22.8,FB-11861
FB-11862,TRX-18108,3.0,5.0,Excelente,,1,56,34.2,FB-11862
FB-11863,TRX-12084,3.0,4.0,,,0,48,96.9,FB-11863
FB-11864,TRX-13726,1.0,3.0,,No,0,49,-42.4,FB-11864
FB-11865,TRX-12858,2.0,5.0,Dañado,Sí,0,81,41.2,FB-11865
FB-11866,TRX-12406,4.0,1.0,Excelente,Sí,0,55,-50.9,FB-11866
FB-11867,TRX-10812,3.0,2.0,Precio justo,,1,59,-92.8,FB-11867
FB-11868,TRX-13812,5.0,2.0,Excelente,No,1,70,-43.0,FB-11868
FB-11869,TRX-11875,2.0,5.0,,,1,29,57.3,FB-11869
FB-11870,TRX-10630,5.0,1.0,No volvería,Sí,1,52,87.4,FB-11870
FB-11871,TRX-13018,1.0,5.0,,Sí,0,69,-94.8,FB-11871
FB-11872,TRX-18302,4.0,1.0,Excelente,No,0,79,-77.6,FB-11872
FB-11873,TRX-17214,1.0,4.0,,No,0,40,-26.0,FB-11873
FB-11874,TRX-19500,1.0,2.0,Lento,Maybe,0,18,-9.5,FB-11874
FB-11875,TRX-15199,3.0,3.0,No volvería,,1,76,85.6,FB-11875
FB-11876,TRX-10687,5.0,4.0,Excelente,,0,64,-95.8,FB-11876
FB-11877,TRX-19067,3.0,3.0,Excelente,,0,37,69.8,FB-11877
FB-11878,TRX-13734,1.0,5.0,Dañado,Sí,0,34,2.9,FB-11878
FB-11879,TRX-10996,4.0,2.0,Excelente,No,0,42,-57.1,FB-11879
FB-11880,TRX-14244,2.0,3.0,,,0,82,-60.8,FB-11880
FB-11881,TRX-14217,1.0,5.0,,No,1,39,-90.0,FB-11881
FB-11882,TRX-10264,1.0,1.0,No volvería,No,0,32,-50.8,FB-11882
FB-11883,TRX-15789,1.0,4.0,,,1,32,94.9,FB-11883
FB-11884,TRX-18854,5.0,1.0,Excelente,No,0,80,59.6,FB-11884
FB-11885,TRX-10732,2.0,4.0,Dañado,No,0,64,92.5,FB-11885
FB-11886,TRX-19839,4.0,2.0,Precio justo,Sí,0,51,-69.0,FB-11886
FB-11887,TRX-13845,1.0,3.0,Dañado,,0,33,9.8,FB-11887
FB-11888,TRX-15729,2.0,1.0,Dañado,,0,82,86.4,FB-11888
FB-11889,TRX-11788,1.0,1.0,Excelente,,1,68,32.0,FB-11889
FB-11890,TRX-11269,2.0,3.0,Precio justo,Sí,0,24,-96.0,FB-11890
FB-11891,TRX-18305,2.0,3.0,,No,1,25,-86.1,FB-11891
FB-11892,TRX-17271,5.0,5.0,,,0,18,-15.6,FB-11892
FB-11893,TRX-11854,5.0,4.0,No volvería,Maybe,0,49,-23.1,FB-11893
FB-11894,TRX-18372,2.0,5.0,,Maybe,1,62,77.9,FB-11894
FB-11895,TRX-11268,3.0,1.0,,Sí,0,25,56.1,FB-11895
FB-11896,TRX-13882,1.0,3.0,No volvería,,1,80,-73.6,FB-11896
FB-11897,TRX-13343,5.0,2.0,,No,1,64,-82.1,FB-11897
FB-11898,TRX-15337,2.0,1.0,Lento,Sí,1,54,73.4,FB-11898
FB-11899,TRX-19344,3.0,1.0,Dañado,No,1,80,-10.0,FB-11899
FB-11900,TRX-16084,3.0,4.0,Dañado,No,0,76,-66.1,FB-11900
FB-11901,TRX-16815,2.0,5.0,Lento,Maybe,0,19,79.7,FB-11901
FB-11902,TRX-11169,4.0,4.0,,,1,49,44.1,FB-11902
FB-11903,TRX-16987,2.0,1.0,Excelente,No,1,84,-67.2,FB-11903
FB-11904,TRX-14638,4.0,3.0,No volvería,No,0,39,21.3,FB-11904
FB-11905,TRX-12344,5.0,2.0,,No,0,18,-6.1,FB-11905
FB-11906,TRX-10404,5.0,4.0,No volvería,No,0,59,-48.7,FB-11906
FB-11907,TRX-15350,2.0,1.0,Lento,Sí,0,25,18.2,FB-11907
FB-11908,TRX-19944,5.0,5.0,Lento,No,1,34,-12.0,FB-11908
FB-11909,TRX-15902,2.0,4.0,,Maybe,1,65,12.3,FB-11909
FB-11910,TRX-15488,2.0,1.0,Lento,Sí,0,33,-41.4,FB-11910
FB-11911,TRX-16686,4.0,5.0,Precio justo,Maybe,1,37,45.0,FB-11911
FB-11912,TRX-16139,1.0,5.0,Dañado,No,1,47,-14.7,FB-11912
FB-11913,TRX-17711,2.0,2.0,No volvería,,0,50,62.6,FB-11913
FB-11914,TRX-14817,1.0,3.0,Excelente,Maybe,1,63,21.6,FB-11914
FB-11915,TRX-10510,3.0,2.0,,,0,53,-51.3,FB-11915
FB-11916,TRX-12626,5.0,5.0,Precio justo,Sí,0,57,-31.8,FB-11916
FB-11917,TRX-16034,3.0,4.0,Dañado,Maybe,1,44,-42.7,FB-11917
FB-11918,TRX-10730,3.0,3.0,,No,0,62,-28.1,FB-11918
FB-11919,TRX-14765,2.0,5.0,Precio justo,No,1,41,-65.7,FB-11919
FB-11920,TRX-12458,3.0,3.0,Dañado,,1,48,-4.9,FB-11920
FB-11921,TRX-19686,2.0,4.0,Lento,,0,36,-90.2,FB-11921
FB-11922,TRX-10418,5.0,1.0,,Maybe,0,73,-30.4,FB-11922
FB-11923,TRX-11740,5.0,1.0,Excelente,,1,82,-14.6,FB-11923
FB-11924,TRX-19978,3.0,5.0,Lento,No,1,19,52.8,FB-11924
FB-11925,TRX-13464,2.0,5.0,No volvería,,1,56,72.5,FB-11925
FB-11926,TRX-15129,4.0,2.0,No volvería,Sí,0,29,54.6,FB-11926
FB-11927,TRX-18368,4.0,5.0,No volvería,Sí,0,47,-83.6,FB-11927
FB-11928,TRX-18326,1.0,1.0,,Sí,1,57,32.4,FB-11928
FB-11929,TRX-19527,1.0,1.0,No volvería,,0,30,70.5,FB-11929
FB-11930,TRX-15636,1.0,2.0,Precio justo,Maybe,1,35,5.8,FB-11930
FB-11931,TRX-13520,3.0,4.0,Excelente,Maybe,0,29,87.1,FB-11931
FB-11932,TRX-16206,2.0,3.0,Excelente,,1,71,76.7,FB-11932
FB-11933,TRX-19546,1.0,1.0,,,1,71,75.6,FB-11933
FB-11934,TRX-10534,2.0,3.0,No volvería,Sí,1,61,92.8,FB-11934
FB-11935,TRX-12458,3.0,5.0,Dañado,,0,83,53.1,FB-11935
FB-11936,TRX-16243,2.0,5.0,Lento,Maybe,1,70,37.2,FB-11936
FB-11937,TRX-11285,2.0,4.0,No volvería,Sí,1,81,50.6,FB-11937
FB-11938,TRX-11266,3.0,3.0,Dañado,,1,77,-28.4,FB-11938
FB-11939,TRX-13679,4.0,1.0,,No,0,68,-98.3,FB-11939
FB-11940,TRX-19263,2.0,2.0,Excelente,Maybe,1,18,-91.2,FB-11940
FB-11941,TRX-18249,2.0,1.0,Lento,Sí,1,38,70.5,FB-11941
FB-11942,TRX-19411,5.0,3.0,Excelente,Sí,1,72,-18.0,FB-11942
FB-11943,TRX-18982,5.0,3.0,Excelente,Sí,1,20,-27.5,FB-11943
FB-11944,TRX-16849,1.0,1.0,Precio justo,Maybe,0,80,22.5,FB-11944
FB-11945,TRX-18830,1.0,1.0,Lento,No,0,80,-72.0,FB-11945
FB-11946,TRX-11986,3.0,4.0,Precio justo,,1,46,8.8,FB-11946
FB-11947,TRX-18646,3.0,5.0,,Maybe,1,34,67.1,FB-11947
FB-11948,TRX-10842,5.0,4.0,,Sí,0,75,-14.9,FB-11948
FB-11949,TRX-19946,5.0,1.0,No volvería,,0,21,3.6,FB-11949
FB-11950,TRX-17738,1.0,1.0,Lento,Maybe,0,79,-67.1,FB-11950
FB-11951,TRX-18592,5.0,2.0,Dañado,No,0,74,47.4,FB-11951
FB-11952,TRX-18525,2.0,5.0,Excelente,No,0,83,12.4,FB-11952
FB-11953,TRX-17225,2.0,2.0,Excelente,,0,22,10.4,FB-11953
FB-11954,TRX-15192,5.0,5.0,Precio justo,,1,35,-54.9,FB-11954
FB-11955,TRX-14410,3.0,5.0,,Maybe,0,60,83.5,FB-11955
FB-11956,TRX-13195,1.0,3.0,Precio justo,No,0,58,-31.1,FB-11956
FB-11957,TRX-19424,2.0,5.0,,Maybe,1,26,92.2,FB-11957
FB-11958,TRX-14801,3.0,1.0,Precio justo,Maybe,1,84,-31.7,FB-11958
FB-11959,TRX-13998,5.0,5.0,Lento,,1,38,80.1,FB-11959
FB-11960,TRX-15385,1.0,4.0,Excelente,No,1,56,11.7,FB-11960
FB-11961,TRX-13982,1.0,3.0,,Sí,1,63,-87.2,FB-11961
FB-11962,TRX-15930,3.0,2.0,,Maybe,0,82,90.9,FB-11962
